"UNIQUE_ID","Occupation_42","ACT","DEGREE","insee_code","SEX","CURRENT_AGE","Familty_type","is_student","target"
45910,"csp_8_6","act2-4","DIPL2","54280","Female",63,"TYPEM4|4",FALSE,72.402
45913,"csp_8_5","act2-4","DIPL13","54280","Female",28,"TYPEM4|4",FALSE,56.1914
45914,"csp_8_4","act2-2","DIPL14","54281","Male",24,"TYPEM1|1",TRUE,38.9619
45917,"csp_5_2","act1-1","DIPL14","54286","Male",25,"TYPEM1|1",TRUE,32.0648
45918,"csp_7_5","act2-1","DIPL2","54286","Female",78,"TYPEM1|2",FALSE,76.695
45919,"csp_8_4","act2-2","DIPL14","54286","Female",19,"TYPEM1|2",TRUE,47.7166
45923,"csp_2_2","act1-1","DIPL17","54300","Female",37,"TYPEM1|2",FALSE,35.7145
45929,"csp_8_4","act2-2","DIPL15","54302","Female",18,"TYPEM1|2",TRUE,44.8112
45931,"csp_5_3","act1-1","DIPL16","54302","Male",33,"TYPEM4|2",FALSE,29.7263
45932,"csp_7_5","act2-1","DIPL11","54304","Female",71,"TYPEM1|2",FALSE,68.0308
45936,"csp_7_7","act2-1","DIPL11","54304","Female",103,"TYPEM4|4",FALSE,62.804
45937,"csp_4_3","act1-1","DIPL15","54304","Male",23,"TYPEM3|2",TRUE,36.6072
45940,"csp_7_8","act2-1","DIPL13","54304","Male",83,"TYPEM1|1",FALSE,55.9933
45942,"csp_8_5","act2-5","DIPL1","54304","Male",21,"TYPEM4|4",TRUE,40.3913
45945,"csp_4_5","act1-1","DIPL16","54304","Female",61,"TYPEM4|1",FALSE,55.9335
45946,"csp_7_8","act2-1","DIPL2","54304","Female",85,"TYPEM1|2",FALSE,74.7321
45948,"csp_8_5","act2-5","DIPL17","54304","Male",36,"TYPEM1|1",FALSE,46.8257
45950,"csp_8_4","act2-2","DIPL14","54304","Male",19,"TYPEM4|4",TRUE,38.292
45955,"csp_5_5","act1-2","DIPL15","54305","Male",21,"TYPEM1|1",TRUE,37.4915
45956,"csp_7_8","act2-1","DIPL11","54305","Female",92,"TYPEM1|2",FALSE,67.6297
45958,"csp_7_7","act2-1","DIPL13","54308","Female",64,"TYPEM4|4",FALSE,58.2244
45959,"csp_7_7","act2-1","DIPL2","54311","Male",64,"TYPEM1|1",FALSE,63.4013
45960,"csp_6_5","act1-1","DIPL13","54314","Male",55,"TYPEM4|1",FALSE,44.8617
45962,"csp_7_7","act2-1","DIPL14","54316","Male",70,"TYPEM4|4",FALSE,50.1165
45963,"csp_5_2","act1-1","DIPL16","54318","Female",22,"TYPEM4|1",FALSE,44.5328
45964,"csp_3_8","act1-1","DIPL19","54318","Male",65,"TYPEM4|1",FALSE,50.7797
45965,"csp_5_4","act1-1","DIPL12","54318","Female",45,"TYPEM4|1",FALSE,53.1972
45966,"csp_8_5","act2-5","DIPL15","54318","Female",52,"TYPEM3|2",TRUE,61.8539
45967,"csp_7_8","act2-1","DIPL1","54318","Male",77,"TYPEM4|4",FALSE,52.713
45968,"csp_8_5","act2-4","DIPL11","54318","Female",60,"TYPEM4|4",FALSE,65.861
45970,"csp_8_5","act2-5","DIPL2","54321","Female",19,"TYPEM4|3",FALSE,59.0882
45973,"csp_7_7","act2-1","DIPL11","54322","Female",91,"TYPEM3|2",FALSE,65.0276
45975,"csp_7_4","act2-1","DIPL14","54322","Male",97,"TYPEM4|4",FALSE,57.2332
45980,"csp_6_3","act1-1","DIPL3","54322","Male",40,"TYPEM4|2",FALSE,19.247
45983,"csp_7_7","act2-1","DIPL17","54322","Male",60,"TYPEM4|4",FALSE,47.2154
45985,"csp_8_5","act2-5","DIPL13","54322","Male",52,"TYPEM4|1",FALSE,58.8474
45986,"csp_7_8","act2-1","DIPL2","54322","Female",86,"TYPEM4|4",FALSE,69.6548
45989,"csp_8_4","act2-2","DIPL14","54322","Female",18,"TYPEM4|1",TRUE,51.4556
45990,"csp_7_7","act2-1","DIPL2","54322","Female",71,"TYPEM1|2",FALSE,72.2437
45993,"csp_6_7","act1-2","DIPL2","54323","Male",27,"TYPEM4|4",FALSE,38.6666
45995,"csp_8_4","act2-2","DIPL16","54323","Female",25,"TYPEM2|0",TRUE,30.3524
45996,"csp_6_5","act1-1","DIPL14","54323","Male",44,"TYPEM4|1",FALSE,42.0022
45998,"csp_8_5","act2-5","DIPL13","54323","Male",56,"TYPEM3|1",FALSE,47.7392
45999,"csp_8_4","act2-2","DIPL14","54323","Female",18,"TYPEM1|2",TRUE,47.4423
46001,"csp_7_7","act2-1","DIPL2","54323","Female",83,"TYPEM3|2",FALSE,67.8835
46002,"csp_8_5","act2-5","DIPL1","54323","Male",23,"TYPEM4|1",FALSE,46.9456
46004,"csp_4_6","act1-1","DIPL13","54323","Female",56,"TYPEM3|2",FALSE,40.2832
46005,"csp_8_5","act2-5","DIPL1","54323","Female",23,"TYPEM4|1",FALSE,53.1258
46006,"csp_8_4","act2-2","DIPL12","54323","Male",20,"TYPEM3|2",TRUE,42.1533
46008,"csp_7_7","act2-1","DIPL14","54323","Female",63,"TYPEM1|2",FALSE,63.6613
46009,"csp_5_5","act1-1","DIPL12","54323","Female",48,"TYPEM4|1",FALSE,58.0575
46010,"csp_7_8","act2-1","DIPL11","54323","Male",71,"TYPEM4|4",FALSE,52.8458
46011,"csp_5_2","act1-2","DIPL13","54324","Female",39,"TYPEM3|2",FALSE,53.6582
46012,"csp_8_5","act2-4","DIPL13","54326","Female",54,"TYPEM4|4",FALSE,65.2509
46013,"csp_7_8","act2-1","DIPL13","54328","Male",59,"TYPEM4|3",FALSE,48.009
46015,"csp_6_8","act1-1","DIPL16","54328","Male",29,"TYPEM4|1",FALSE,33.0191
46017,"csp_7_5","act2-1","DIPL16","54328","Female",78,"TYPEM4|4",FALSE,62.8166
46018,"csp_6_7","act1-1","DIPL13","54328","Female",45,"TYPEM4|1",FALSE,46.63
46022,"csp_5_2","act1-1","DIPL16","54329","Female",31,"TYPEM4|1",FALSE,45.892
46023,"csp_6_7","act1-2","DIPL13","54329","Female",33,"TYPEM1|2",FALSE,50.1848
46024,"csp_3_8","act1-2","DIPL17","54329","Male",36,"TYPEM4|4",FALSE,40.4127
46027,"csp_8_5","act2-5","DIPL2","54329","Male",17,"TYPEM2|0",TRUE,40.7712
46030,"csp_6_7","act1-2","DIPL3","54329","Male",25,"TYPEM4|3",FALSE,39.2854
46031,"csp_8_6","act2-4","DIPL13","54329","Female",59,"TYPEM4|4",FALSE,69.155
46032,"csp_5_2","act1-1","DIPL11","54329","Female",42,"TYPEM4|1",FALSE,57.6657
46033,"csp_4_2","act1-1","DIPL18","54329","Female",59,"TYPEM4|3",FALSE,61.1947
46040,"csp_8_4","act2-2","DIPL14","54329","Female",22,"TYPEM2|0",TRUE,42.3737
46041,"csp_5_3","act1-1","DIPL13","54329","Male",32,"TYPEM4|4",FALSE,29.6851
46042,"csp_6_5","act1-1","DIPL13","54329","Male",33,"TYPEM4|1",FALSE,32.9758
46046,"csp_8_4","act2-2","DIPL12","54329","Male",19,"TYPEM4|1",TRUE,47.0125
46047,"csp_4_3","act1-1","DIPL17","54329","Female",45,"TYPEM1|2",FALSE,48.0785
46049,"csp_7_8","act2-1","DIPL11","54329","Male",86,"TYPEM4|4",FALSE,55.4838
46050,"csp_7_5","act2-1","DIPL16","54329","Male",67,"TYPEM4|4",FALSE,57.3522
46052,"csp_8_5","act2-4","DIPL14","54329","Female",54,"TYPEM4|4",FALSE,72.4187
46053,"csp_2_1","act1-1","DIPL15","54329","Male",34,"TYPEM4|1",FALSE,43.029
46054,"csp_8_5","act2-2","DIPL3","54329","Female",15,"TYPEM4|1",TRUE,51.3991
46056,"csp_4_6","act1-1","DIPL17","54332","Female",43,"TYPEM4|1",FALSE,44.2054
46057,"csp_8_4","act2-2","DIPL14","54332","Female",19,"TYPEM1|2",TRUE,47.5913
46059,"csp_7_5","act2-1","DIPL13","54336","Male",76,"TYPEM1|1",FALSE,57.8807
46060,"csp_7_7","act2-1","DIPL13","54336","Female",82,"TYPEM1|2",FALSE,67.2728
46061,"csp_5_5","act1-1","DIPL13","54338","Male",42,"TYPEM4|1",FALSE,43.1438
46062,"csp_5_4","act1-2","DIPL13","54338","Female",60,"TYPEM3|2",FALSE,57.0962
46063,"csp_5_4","act1-2","DIPL15","54339","Female",36,"TYPEM4|2",FALSE,46.8639
46064,"csp_4_6","act1-1","DIPL13","54339","Female",52,"TYPEM4|1",FALSE,48.6572
46068,"csp_8_4","act2-2","DIPL12","54339","Female",18,"TYPEM4|1",TRUE,54.5722
46069,"csp_7_5","act2-1","DIPL16","54339","Male",67,"TYPEM4|4",FALSE,53.9611
46071,"csp_4_6","act1-1","DIPL12","54339","Male",56,"TYPEM4|2",FALSE,49.3445
46072,"csp_7_5","act2-1","DIPL15","54339","Female",64,"TYPEM1|2",FALSE,65.7068
46074,"csp_5_4","act1-1","DIPL3","54339","Female",38,"TYPEM4|1",FALSE,44.2993
46076,"csp_4_2","act1-1","DIPL14","54340","Female",56,"TYPEM4|1",FALSE,63.8263
46077,"csp_8_5","act2-2","DIPL3","54341","Male",15,"TYPEM3|2",TRUE,36.562
46081,"csp_8_5","act2-5","DIPL2","54345","Female",54,"TYPEM3|2",FALSE,69.3272
46084,"csp_8_4","act2-2","DIPL12","54351","Male",16,"TYPEM4|1",TRUE,43.63
46085,"csp_8_4","act2-2","DIPL17","54351","Female",24,"TYPEM4|3",TRUE,47.8929
46086,"csp_7_8","act2-1","DIPL11","54351","Male",67,"TYPEM3|1",FALSE,39.8096
46089,"csp_7_8","act2-1","DIPL13","54357","Male",66,"TYPEM4|4",FALSE,49.2362
46095,"csp_8_5","act2-4","DIPL18","54357","Female",34,"TYPEM4|2",FALSE,58.308
46098,"csp_7_2","act2-1","DIPL12","54357","Male",68,"TYPEM4|4",FALSE,60.386
46099,"csp_3_4","act1-1","DIPL18","54357","Male",32,"TYPEM2|0",TRUE,36.4498
46101,"csp_8_4","act2-2","DIPL14","54357","Female",25,"TYPEM1|2",TRUE,48.5961
46104,"csp_8_4","act2-2","DIPL14","54362","Female",19,"TYPEM1|2",TRUE,46.2233
46106,"csp_2_2","act1-1","DIPL3","54362","Male",43,"TYPEM4|2",FALSE,25.1346
46107,"csp_7_7","act2-1","DIPL12","54364","Female",64,"TYPEM4|2",FALSE,63.9654
46109,"csp_5_2","act1-1","DIPL14","54364","Male",35,"TYPEM1|1",FALSE,41.9009
46111,"csp_8_4","act2-2","DIPL14","54366","Female",22,"TYPEM1|2",TRUE,47.8776
46117,"csp_7_8","act2-1","DIPL2","54373","Female",93,"TYPEM1|2",FALSE,74.7621
46121,"csp_8_4","act2-2","DIPL12","54374","Female",18,"TYPEM4|1",TRUE,52.9627
46123,"csp_6_3","act1-1","DIPL13","54375","Male",22,"TYPEM4|1",FALSE,32.7047
46124,"csp_6_4","act1-1","DIPL13","54375","Male",75,"TYPEM1|1",FALSE,43.3474
46125,"csp_8_5","act2-5","DIPL12","54376","Female",60,"TYPEM2|0",FALSE,58.7588
46129,"csp_4_6","act1-1","DIPL13","54378","Female",47,"TYPEM3|2",FALSE,49.8192
46132,"csp_7_2","act2-1","DIPL13","54382","Male",71,"TYPEM4|4",FALSE,54.3389
46133,"csp_7_7","act2-1","DIPL13","54382","Female",66,"TYPEM1|2",FALSE,62.3434
46134,"csp_6_4","act1-1","DIPL15","54382","Female",28,"TYPEM4|3",FALSE,39.1613
46135,"csp_5_6","act1-1","DIPL17","54382","Female",24,"TYPEM1|2",TRUE,48.301
46136,"csp_7_8","act2-1","DIPL1","54382","Female",74,"TYPEM4|4",FALSE,61.716
46137,"csp_5_4","act1-1","DIPL16","54382","Female",49,"TYPEM3|2",FALSE,40.9574
46138,"csp_5_2","act1-1","DIPL2","54382","Female",42,"TYPEM4|3",FALSE,58.7134
46140,"csp_4_2","act1-1","DIPL14","54382","Female",31,"TYPEM4|1",FALSE,47.7855
46141,"csp_3_7","act1-1","DIPL17","54382","Female",36,"TYPEM4|1",FALSE,45.4788
46142,"csp_8_5","act2-4","DIPL16","54382","Female",36,"TYPEM4|2",FALSE,55.5018
46145,"csp_4_6","act1-1","DIPL15","54382","Male",33,"TYPEM1|1",FALSE,34.1506
46146,"csp_8_5","act2-5","DIPL2","54383","Female",58,"TYPEM1|2",FALSE,72.4831
46149,"csp_7_7","act2-1","DIPL15","54385","Male",68,"TYPEM1|1",FALSE,53.623
46150,"csp_8_4","act2-2","DIPL11","54388","Male",15,"TYPEM4|3",TRUE,34.6758
46151,"csp_4_6","act1-1","DIPL14","54392","Male",45,"TYPEM1|1",FALSE,38.2035
46153,"csp_8_5","act2-4","DIPL14","54393","Female",46,"TYPEM4|4",FALSE,64.8315
46155,"csp_5_4","act1-1","DIPL17","54395","Female",30,"TYPEM4|1",FALSE,40.9757
46156,"csp_4_6","act1-2","DIPL16","54395","Female",55,"TYPEM3|2",FALSE,49.9214
46158,"csp_8_5","act2-5","DIPL13","54395","Female",56,"TYPEM4|2",FALSE,58.4073
46159,"csp_2_1","act1-1","DIPL13","54395","Female",54,"TYPEM4|1",FALSE,59.0365
46164,"csp_8_4","act2-2","DIPL16","54395","Female",20,"TYPEM4|1",TRUE,42.5333
46165,"csp_7_8","act2-1","DIPL1","54395","Male",80,"TYPEM4|4",FALSE,51.642
46166,"csp_2_1","act1-1","DIPL13","54395","Male",33,"TYPEM4|2",FALSE,33.1619
46167,"csp_5_2","act1-1","DIPL3","54395","Male",57,"TYPEM4|1",FALSE,42.08
46170,"csp_6_8","act1-1","DIPL13","54395","Male",37,"TYPEM3|1",FALSE,13.9217
46172,"csp_8_4","act2-2","DIPL12","54395","Male",17,"TYPEM4|1",TRUE,42.7863
46173,"csp_7_8","act2-1","DIPL11","54395","Male",63,"TYPEM1|1",FALSE,49.9903
46176,"csp_5_4","act1-1","DIPL15","54395","Female",39,"TYPEM4|1",FALSE,45.9271
46177,"csp_3_8","act1-1","DIPL13","54395","Male",57,"TYPEM4|2",FALSE,31.8959
46178,"csp_4_6","act1-1","DIPL16","54395","Female",46,"TYPEM4|1",FALSE,42.511
46179,"csp_3_4","act1-1","DIPL18","54395","Male",43,"TYPEM4|1",FALSE,34.0001
46180,"csp_7_7","act2-1","DIPL13","54395","Female",69,"TYPEM4|4",FALSE,56.14
46181,"csp_3_7","act1-1","DIPL16","54395","Female",55,"TYPEM4|1",FALSE,46.7646
46182,"csp_5_5","act1-2","DIPL13","54395","Female",43,"TYPEM4|2",FALSE,44.9814
46183,"csp_8_4","act2-2","DIPL12","54395","Female",19,"TYPEM4|3",TRUE,51.3221
46184,"csp_6_7","act1-2","DIPL3","54395","Male",46,"TYPEM1|1",FALSE,44.0966
46185,"csp_6_7","act1-1","DIPL13","54395","Male",36,"TYPEM4|4",FALSE,28.0562
46187,"csp_7_7","act2-1","DIPL13","54395","Male",80,"TYPEM4|4",FALSE,48.7268
46189,"csp_6_3","act1-2","DIPL13","54395","Male",39,"TYPEM3|2",FALSE,37.4394
46192,"csp_5_2","act1-1","DIPL17","54395","Female",22,"TYPEM1|2",FALSE,50.7199
46193,"csp_6_7","act1-1","DIPL16","54395","Female",29,"TYPEM4|1",FALSE,38.6417
46194,"csp_7_5","act2-1","DIPL16","54395","Female",81,"TYPEM4|4",FALSE,61.8585
46196,"csp_8_4","act2-2","DIPL12","54395","Male",17,"TYPEM4|2",TRUE,38.7784
46197,"csp_3_4","act1-1","DIPL17","54395","Male",33,"TYPEM4|1",FALSE,27.0087
46198,"csp_6_8","act1-1","DIPL16","54395","Male",24,"TYPEM4|2",FALSE,15.2253
46199,"csp_7_8","act2-1","DIPL13","54395","Female",83,"TYPEM1|2",FALSE,65.5569
46201,"csp_6_3","act1-1","DIPL1","54395","Male",52,"TYPEM4|1",FALSE,33.9583
46204,"csp_3_3","act1-1","DIPL17","54395","Female",61,"TYPEM1|2",FALSE,48.0674
46208,"csp_7_7","act2-1","DIPL12","54395","Male",74,"TYPEM4|4",FALSE,54.8361
46210,"csp_5_2","act1-1","DIPL18","54395","Female",43,"TYPEM4|1",FALSE,51.5618
46211,"csp_7_5","act2-1","DIPL13","54395","Male",63,"TYPEM4|3",FALSE,47.4328
46212,"csp_6_8","act1-1","DIPL16","54395","Male",41,"TYPEM1|1",FALSE,33.8207
46213,"csp_5_6","act1-1","DIPL14","54395","Female",20,"TYPEM1|2",FALSE,47.9725
46214,"csp_7_5","act2-1","DIPL19","54395","Female",97,"TYPEM4|1",FALSE,69.4441
46216,"csp_7_8","act2-1","DIPL13","54395","Male",71,"TYPEM4|4",FALSE,48.0431
46218,"csp_7_1","act2-1","DIPL13","54395","Male",66,"TYPEM4|4",FALSE,47.0491
46219,"csp_2_2","act1-1","DIPL15","54395","Male",52,"TYPEM4|1",FALSE,26.4782
46220,"csp_8_4","act2-2","DIPL12","54395","Male",17,"TYPEM4|1",TRUE,42.5694
46222,"csp_4_5","act1-1","DIPL16","54395","Male",47,"TYPEM4|1",FALSE,45.9824
46223,"csp_5_5","act1-1","DIPL15","54395","Female",46,"TYPEM4|1",FALSE,40.7525
46225,"csp_5_2","act1-1","DIPL13","54395","Female",51,"TYPEM4|1",FALSE,54.3395
46226,"csp_8_6","act2-4","DIPL2","54395","Female",72,"TYPEM4|1",FALSE,78.2224
46229,"csp_4_5","act1-1","DIPL16","54395","Female",35,"TYPEM4|1",FALSE,36.628
46230,"csp_6_2","act1-1","DIPL2","54395","Male",84,"TYPEM1|1",FALSE,51.6308
46232,"csp_5_5","act1-1","DIPL12","54395","Male",19,"TYPEM1|1",FALSE,39.0441
46233,"csp_5_5","act1-2","DIPL13","54395","Female",25,"TYPEM4|2",FALSE,40.2761
46234,"csp_5_2","act1-1","DIPL15","54395","Male",41,"TYPEM4|1",FALSE,31.4816
46235,"csp_4_6","act1-2","DIPL15","54395","Female",51,"TYPEM4|2",FALSE,55.0118
46236,"csp_4_7","act1-1","DIPL18","54395","Female",30,"TYPEM1|2",FALSE,53.513
46238,"csp_8_4","act2-2","DIPL14","54395","Female",21,"TYPEM3|2",TRUE,42.7266
46239,"csp_5_6","act1-1","DIPL13","54395","Female",36,"TYPEM3|2",FALSE,41.8317
46244,"csp_6_3","act1-1","DIPL13","54395","Male",50,"TYPEM4|1",FALSE,44.3864
46245,"csp_2_1","act1-1","DIPL13","54395","Male",56,"TYPEM2|0",FALSE,34.3116
46249,"csp_1_1","act1-1","DIPL17","54395","Male",32,"TYPEM4|1",FALSE,37.4955
46250,"csp_4_8","act1-1","DIPL16","54395","Male",55,"TYPEM4|1",FALSE,36.1169
46251,"csp_8_4","act2-2","DIPL12","54395","Female",16,"TYPEM4|1",TRUE,53.1638
46252,"csp_8_4","act2-2","DIPL14","54395","Female",23,"TYPEM4|4",TRUE,45.6503
46253,"csp_8_4","act2-2","DIPL16","54395","Female",21,"TYPEM4|4",TRUE,37.8183
46254,"csp_7_8","act2-1","DIPL13","54395","Male",64,"TYPEM1|1",FALSE,48.3612
46256,"csp_4_5","act1-1","DIPL16","54395","Male",27,"TYPEM1|1",FALSE,40.0688
46257,"csp_5_2","act1-1","DIPL12","54395","Female",31,"TYPEM1|2",FALSE,56.6576
46258,"csp_5_2","act1-1","DIPL13","54395","Female",51,"TYPEM4|1",FALSE,52.1289
46259,"csp_6_7","act1-1","DIPL13","54395","Male",30,"TYPEM4|1",FALSE,22.5976
46260,"csp_7_8","act2-1","DIPL16","54395","Male",62,"TYPEM4|3",FALSE,42.8285
46261,"csp_5_3","act1-1","DIPL14","54395","Male",27,"TYPEM1|1",FALSE,39.0115
46262,"csp_3_8","act1-1","DIPL14","54395","Male",24,"TYPEM1|1",TRUE,46.4599
46263,"csp_6_3","act1-2","DIPL13","54395","Female",55,"TYPEM4|4",FALSE,44.7593
46265,"csp_7_7","act2-1","DIPL11","54395","Female",90,"TYPEM4|3",FALSE,63.4201
46273,"csp_2_2","act1-1","DIPL13","54395","Female",48,"TYPEM4|1",FALSE,41.0096
46275,"csp_6_8","act1-1","DIPL3","54395","Female",49,"TYPEM4|1",FALSE,46.5876
46281,"csp_7_5","act2-1","DIPL17","54395","Male",68,"TYPEM4|4",FALSE,48.1944
46284,"csp_8_5","act2-5","DIPL13","54395","Female",52,"TYPEM2|0",FALSE,53.1382
46286,"csp_8_4","act2-2","DIPL11","54395","Female",15,"TYPEM4|1",TRUE,44.2361
46287,"csp_4_2","act1-1","DIPL18","54395","Female",41,"TYPEM4|1",FALSE,44.1448
46290,"csp_8_4","act2-2","DIPL17","54395","Female",20,"TYPEM1|2",TRUE,44.8246
46292,"csp_4_3","act1-1","DIPL16","54395","Female",56,"TYPEM4|1",FALSE,41.9187
46293,"csp_5_2","act1-1","DIPL14","54395","Female",55,"TYPEM4|1",FALSE,55.9532
46296,"csp_5_4","act1-2","DIPL17","54395","Male",44,"TYPEM4|4",FALSE,41.3709
46297,"csp_6_2","act1-1","DIPL14","54395","Male",25,"TYPEM4|2",FALSE,19.3416
46299,"csp_7_7","act2-1","DIPL3","54395","Female",84,"TYPEM4|4",FALSE,64.9173
46300,"csp_5_2","act1-1","DIPL3","54395","Male",63,"TYPEM4|2",FALSE,29.0319
46302,"csp_4_2","act1-1","DIPL13","54395","Male",32,"TYPEM3|1",FALSE,28.9526
46304,"csp_7_2","act2-1","DIPL13","54395","Male",69,"TYPEM4|4",FALSE,49.1451
46305,"csp_4_6","act1-1","DIPL16","54395","Male",55,"TYPEM4|2",FALSE,37.8663
46306,"csp_5_6","act1-1","DIPL13","54395","Female",26,"TYPEM1|2",FALSE,49.2233
46307,"csp_8_4","act2-2","DIPL3","54395","Female",17,"TYPEM3|2",TRUE,42.872
46308,"csp_7_5","act2-1","DIPL13","54395","Female",72,"TYPEM2|0",FALSE,55.1268
46312,"csp_8_5","act2-5","DIPL1","54395","Male",18,"TYPEM3|2",FALSE,43.3418
46313,"csp_4_3","act1-2","DIPL15","54395","Female",38,"TYPEM2|0",FALSE,44.9128
46316,"csp_3_7","act1-2","DIPL18","54395","Male",57,"TYPEM4|3",FALSE,47.3063
46317,"csp_3_1","act1-1","DIPL18","54395","Female",35,"TYPEM4|1",FALSE,56.5988
46319,"csp_6_8","act1-1","DIPL13","54395","Male",31,"TYPEM4|1",FALSE,24.7974
46320,"csp_7_7","act2-1","DIPL2","54395","Female",67,"TYPEM4|4",FALSE,63.9191
46325,"csp_8_1","act1-2","DIPL13","54395","Female",23,"TYPEM4|2",FALSE,43.3143
46326,"csp_3_7","act1-2","DIPL13","54395","Female",27,"TYPEM4|2",FALSE,37.2573
46332,"csp_4_7","act1-1","DIPL17","54397","Male",31,"TYPEM4|1",FALSE,47.3003
46333,"csp_6_2","act1-2","DIPL13","54397","Male",45,"TYPEM4|4",FALSE,36.9304
46335,"csp_5_4","act1-1","DIPL16","54397","Female",33,"TYPEM3|2",FALSE,38.4802
46338,"csp_7_8","act2-1","DIPL13","54400","Male",65,"TYPEM4|4",FALSE,48.7315
46341,"csp_8_4","act2-2","DIPL3","54403","Male",26,"TYPEM4|2",TRUE,34.0762
46342,"csp_7_8","act2-1","DIPL13","54403","Male",67,"TYPEM4|4",FALSE,50.4792
46345,"csp_3_3","act1-1","DIPL17","54408","Male",41,"TYPEM1|1",FALSE,41.4367
46346,"csp_7_8","act2-1","DIPL12","54410","Male",64,"TYPEM1|1",FALSE,58.5017
46347,"csp_8_5","act2-5","DIPL13","54410","Female",32,"TYPEM4|4",FALSE,52.9327
46350,"csp_7_5","act2-1","DIPL16","54415","Female",80,"TYPEM1|2",FALSE,64.6736
46351,"csp_5_6","act1-1","DIPL13","54416","Female",35,"TYPEM4|1",FALSE,52.1247
46356,"csp_5_6","act1-1","DIPL13","54425","Female",39,"TYPEM4|1",FALSE,55.2496
46358,"csp_8_1","act1-2","DIPL17","54425","Male",29,"TYPEM4|1",FALSE,42.052
46359,"csp_5_5","act1-2","DIPL13","54425","Female",31,"TYPEM3|2",FALSE,44.9205
46360,"csp_6_7","act1-1","DIPL3","54425","Female",42,"TYPEM3|2",FALSE,39.4665
46364,"csp_5_2","act1-1","DIPL14","54430","Female",22,"TYPEM4|1",TRUE,42.5168
46365,"csp_6_2","act1-2","DIPL13","54430","Male",45,"TYPEM4|4",FALSE,37.2419
46366,"csp_5_2","act1-1","DIPL17","54430","Male",25,"TYPEM3|2",FALSE,28.7191
46370,"csp_8_4","act2-2","DIPL12","54430","Male",16,"TYPEM4|2",TRUE,40.5136
46372,"csp_5_4","act1-1","DIPL13","54431","Female",42,"TYPEM4|1",FALSE,57.6699
46373,"csp_6_4","act1-1","DIPL13","54431","Male",47,"TYPEM4|1",FALSE,45.8442
46374,"csp_4_5","act1-1","DIPL14","54431","Female",56,"TYPEM4|1",FALSE,60.2258
46377,"csp_6_5","act1-1","DIPL3","54431","Male",50,"TYPEM4|1",FALSE,35.9736
46379,"csp_3_8","act1-1","DIPL13","54431","Male",51,"TYPEM4|1",FALSE,41.4919
46380,"csp_7_2","act2-1","DIPL15","54431","Male",81,"TYPEM4|4",FALSE,57.0934
46381,"csp_5_5","act1-2","DIPL13","54431","Female",56,"TYPEM3|2",FALSE,55.86
46382,"csp_3_4","act1-1","DIPL16","54431","Male",56,"TYPEM4|1",FALSE,31.9527
46383,"csp_4_6","act1-1","DIPL16","54431","Male",35,"TYPEM4|1",FALSE,38.8919
46386,"csp_8_5","act2-5","DIPL3","54431","Male",39,"TYPEM3|2",FALSE,55.227
46389,"csp_7_7","act2-1","DIPL16","54431","Female",69,"TYPEM4|4",FALSE,58.0042
46390,"csp_4_6","act1-1","DIPL16","54431","Male",25,"TYPEM4|1",FALSE,35.2697
46391,"csp_5_6","act1-1","DIPL3","54431","Female",52,"TYPEM4|1",FALSE,51.5637
46392,"csp_5_4","act1-1","DIPL16","54431","Female",30,"TYPEM1|2",FALSE,47.4475
46393,"csp_3_8","act1-1","DIPL17","54432","Male",41,"TYPEM4|1",FALSE,38.0239
46399,"csp_6_8","act1-1","DIPL13","54439","Male",47,"TYPEM3|2",FALSE,33.0514
46400,"csp_5_3","act1-1","DIPL14","54439","Male",43,"TYPEM4|1",FALSE,50.9189
46402,"csp_6_3","act1-1","DIPL13","54447","Male",30,"TYPEM4|1",FALSE,32.667
46403,"csp_5_2","act1-1","DIPL13","54451","Female",39,"TYPEM1|2",FALSE,47.7012
46404,"csp_3_3","act1-1","DIPL18","54451","Female",60,"TYPEM4|1",FALSE,58.1009
46405,"csp_7_7","act2-1","DIPL11","54451","Female",86,"TYPEM4|4",FALSE,60.6215
46406,"csp_8_5","act2-4","DIPL13","54451","Female",53,"TYPEM4|4",FALSE,63.0634
46407,"csp_8_4","act2-2","DIPL14","54451","Male",22,"TYPEM3|2",TRUE,36.3577
46408,"csp_7_7","act2-1","DIPL11","54451","Female",77,"TYPEM4|4",FALSE,60.9538
46410,"csp_6_4","act1-1","DIPL13","54451","Male",31,"TYPEM4|1",FALSE,36.1417
46418,"csp_3_5","act1-1","DIPL17","54459","Male",48,"TYPEM4|1",FALSE,44.9217
46420,"csp_7_8","act2-1","DIPL13","54459","Male",62,"TYPEM4|4",FALSE,48.9699
46421,"csp_5_4","act1-1","DIPL16","54459","Male",27,"TYPEM4|1",FALSE,34.4583
46426,"csp_4_6","act1-1","DIPL2","54462","Female",27,"TYPEM1|2",FALSE,50.0455
46427,"csp_7_7","act2-1","DIPL13","54462","Male",80,"TYPEM1|1",FALSE,53.3863
46428,"csp_7_4","act2-1","DIPL15","54465","Male",67,"TYPEM4|3",FALSE,54.0643
46429,"csp_6_3","act1-1","DIPL16","54467","Male",36,"TYPEM4|1",FALSE,37.6957
46430,"csp_5_4","act1-1","DIPL16","54472","Female",30,"TYPEM1|2",FALSE,40.455
46431,"csp_8_4","act2-2","DIPL17","54475","Male",23,"TYPEM1|1",TRUE,37.4406
