"UNIQUE_ID","work_description","WORK_CONDITION","activity_sector","job_category","Employer_type","job_dep","TERMS_OF_EMP","pay","Employee_count","working_hours"
53069,"676a","C","NZ","O","ct_9","59","TTP",8284,"tr_3",848
53073,"461b","P","PZ","X","ct_1","59","AUT",4797,"tr_6",548
53081,"628g","C","MA","O","ct_9","59","CDI",24499,"tr_3",1819
53085,"526a","C","QA","O","ct_9","59","CDI",19213,"tr_5",1798
53091,"421b","C","PZ","O","ct_8","59","CDI",26816,"tr_3",1820
53097,"341a","C","PZ","O","ct_8","59","CDI",51100,"tr_4",1871
53100,"388b","P","GZ","O","ct_9","59","CDI",38017,"tr_1",219
53101,"632k","P","QB","O","ct_8","59","CDI",13249,"tr_4",1469
53102,"333c","C","HZ","O","ct_9","59","CDI",34295,"tr_2",1820
53103,"542a","P","MA","O","ct_9","59","CDI",24410,"tr_1",1456
53106,"465a","C","GZ","O","ct_9","59","CDI",27533,"tr_5",1820
53110,"563a","D","QB","O","ct_7","59","CDI",19582,"tr_1",2876
53113,"433b","C","GZ","O","ct_9","59","CDI",18631,"tr_1",2014
53117,"526c","C","QA","O","ct_3","59","CDI",19275,"tr_6",1820
53121,"555a","C","PZ","O","ct_9","59","CDI",20475,"tr_6",291
53122,"555a","P","GZ","O","ct_9","59","CDI",6812,"tr_5",886
53125,"632e","K","FZ","O","ct_6","59","CDD",7082,"tr_0",691
53130,"388c","C","GZ","O","ct_9","59","CDI",47666,"tr_6",1819
53131,"674c","C","MA","O","ct_9","59","CDI",33540,"tr_1",2200
53134,"544a","C","NZ","X","ct_8","59","AUT",7250,"tr_4",405
53136,"551a","P","GZ","O","ct_9","59","CDI",15137,"tr_2",1400
53139,"477b","C","DZ","O","ct_9","59","CDI",44776,"tr_6",1980
53159,"526a","P","QA","O","ct_8","59","CDI",8452,"tr_5",939
53163,"463b","C","FZ","O","ct_9","59","CDI",59011,"tr_1",1897
53168,"372a","C","KZ","O","ct_9","59","CDI",45414,"tr_6",1778
53169,"374a","C","GZ","O","ct_9","59","CDI",27369,"tr_6",1274
53182,"481b","C","FZ","O","ct_9","59","CDI",21407,"tr_3",1505
53187,"551a","C","GZ","O","ct_9","59","CDI",15340,"tr_4",1841
53188,"564b","C","QB","O","ct_8","59","CDI",14937,"tr_4",1820
53191,"634d","P","SZ","X","ct_6","59","AUT",8946,"tr_1",967
53193,"473b","C","CJ","O","ct_9","59","CDI",22670,"tr_4",1820
53195,"354e","P","RZ","O","ct_8","59","TOA",1924,"tr_3",144
53200,"467c","P","OZ","O","ct_1","59","CDI",22175,"tr_1",1470
53202,"673c","C","CK","O","ct_9","59","CDI",17432,"tr_3",1607
53207,"525d","C","QB","O","ct_8","59","CDI",10477,"tr_4",414
53214,"422e","C","PZ","O","ct_8","59","CDI",17427,"tr_6",1820
53218,"477d","C","GZ","A","ct_9","59","APP",10407,"tr_1",1820
53233,"691d","C","NZ","O","ct_9","59","CDI",13992,"tr_2",1828
53235,"433b","C","GZ","O","ct_9","59","CDI",37027,"tr_1",1897
53238,"431f","C","QB","O","ct_8","75","CDI",19164,"tr_4",1120
53239,"554e","C","MA","X","ct_9","59","AUT",5010,"tr_6",849
53243,"341a","C","PZ","O","ct_8","59","CDI",25141,"tr_4",1820
53247,"652a","C","NZ","O","ct_9","59","TTP",8450,"tr_2",455
53250,"542b","C","JC","O","ct_9","59","CDI",18605,"tr_0",1993
53257,"478a","C","GZ","O","ct_9","59","CDI",28851,"tr_6",1820
53258,"372a","C","KZ","O","ct_9","59","CDI",40760,"tr_6",1778
53270,"467c","P","OZ","O","ct_1","59","CDI",20142,"tr_3",1455
53291,"352a","C","MC","O","ct_9","59","CDI",27343,"tr_0",1565
53294,"373c","C","MC","O","ct_9","75","CDI",42469,"tr_5",2152
53304,"681b","C","FZ","O","ct_9","59","CDI",17759,"tr_2",1833
53307,"424a","C","QB","O","ct_8","59","CDI",18514,"tr_5",1820
53315,"641a","C","HZ","O","ct_9","59","CDI",14268,"tr_1",910
53319,"543f","P","GZ","O","ct_9","59","CDI",19728,"tr_1",1534
53320,"467c","C","KZ","O","ct_9","59","CDI",25171,"tr_6",1820
53327,"551a","C","GZ","O","ct_9","59","CDI",19523,"tr_5",1818
53329,"534a","C","NZ","O","ct_9","59","CDI",19950,"tr_4",1822
53330,"373d","P","CK","O","ct_9","59","CDI",29794,"tr_5",1277
53331,"526a","C","QB","O","ct_9","59","CDD",15279,"tr_4",1246
53344,"431f","C","QA","O","ct_3","59","AUT",36309,"tr_6",1820
53347,"652a","C","NZ","O","ct_9","59","TTP",16400,"tr_6",1477
53348,"636d","C","PZ","O","ct_8","59","CDD",13979,"tr_5",381
53351,"563a","C","OZ","O","ct_2","59","AUT",21690,"tr_6",1771
53352,"431f","C","QA","O","ct_8","59","CDI",23834,"tr_6",1866
53359,"526a","P","QB","O","ct_8","59","CDI",12707,"tr_3",1443
53360,"623f","C","CL","A","ct_9","59","APP",12661,"tr_6",1407
53363,"526a","P","QB","O","ct_8","59","CDI",12655,"tr_6",1512
53366,"333c","C","HZ","O","ct_9","59","CDI",43375,"tr_4",1764
53380,"623a","C","CL","O","ct_9","59","CDI",21689,"tr_6",1727
53382,"563a","C","TZ","O","ct_7","59","CDI",8898,"tr_1",1292
53383,"431f","C","QA","O","ct_9","62","CDD",24856,"tr_6",1887
53395,"524c","P","OZ","X","ct_2","59","AUT",8514,"tr_5",1040
53398,"563c","C","TZ","O","ct_7","59","CDI",7130,"tr_1",796
53401,"555a","C","NZ","O","ct_9","59","TTP",5034,"tr_2",686
53404,"564b","C","QA","O","ct_9","59","CDI",7550,"tr_6",233
53409,"563b","C","QB","O","ct_8","59","CDI",16216,"tr_6",1832
53417,"624c","C","CL","O","ct_9","59","CDI",18906,"tr_6",1826
53421,"673c","C","CL","A","ct_9","59","APP",15868,"tr_6",1553
53427,"556a","C","GZ","A","ct_9","59","APP",9258,"tr_4",1817
53430,"421b","C","PZ","O","ct_8","59","CDI",20657,"tr_2",1820
53435,"675a","C","CB","O","ct_9","59","CDI",11209,"tr_2",1463
53437,"676e","P","NZ","O","ct_9","59","TTP",3219,"tr_1",174
53443,"526d","C","QB","O","ct_8","59","CDI",20853,"tr_3",1820
53456,"462a","C","GZ","O","ct_9","59","CDI",19980,"tr_1",1895
53457,"521a","P","HZ","O","ct_9","59","CDI",664,"tr_6",60
53459,"373c","C","FZ","O","ct_9","59","CDI",45021,"tr_4",1820
53470,"341a","C","PZ","O","ct_8","59","CDI",20518,"tr_4",1744
53472,"479b","C","CH","O","ct_9","59","CDI",48902,"tr_5",2990
53475,"423b","C","DZ","O","ct_9","59","CDI",26429,"tr_5",1943
53482,"561d","C","IZ","O","ct_9","59","CDI",6965,"tr_4",576
53486,"461d","C","MA","O","ct_9","59","CDI",24762,"tr_6",1820
53490,"461e","C","OZ","O","ct_1","59","CDI",33652,"tr_5",1818
53496,"681a","C","FZ","O","ct_9","59","CDI",15827,"tr_3",1516
53497,"551a","C","GZ","O","ct_9","59","CDI",10725,"tr_4",566
53503,"631a","C","NZ","O","ct_9","59","CDI",5853,"tr_4",170
53505,"472c","C","FZ","O","ct_9","59","CDI",14906,"tr_5",842
53506,"628g","C","CE","O","ct_9","59","CDI",16026,"tr_4",1827
53509,"676d","C","HZ","O","ct_9","59","CDI",17325,"tr_5",1754
53512,"465b","C","RZ","O","ct_8","59","CDI",24329,"tr_3",1820
53515,"374a","P","GZ","X","ct_9","59","CDI",32949,"tr_5",2772
53518,"643a","P","HZ","O","ct_6","59","CDI",6750,"tr_1",953
53524,"676e","C","NZ","O","ct_9","74","TTP",22014,"tr_1",1622
53526,"422a","C","QB","O","ct_8","59","CDI",38122,"tr_5",1820
53535,"388c","C","JC","O","ct_9","59","CDI",49371,"tr_4",1820
53536,"451a","C","HZ","O","ct_9","59","CDI",21565,"tr_6",1967
53537,"653a","C","HZ","O","ct_9","62","CDI",18204,"tr_5",1819
53540,"561b","C","IZ","O","ct_6","59","CDI",8096,"tr_2",1073
53548,"563c","C","TZ","O","ct_7","59","CDI",23583,"tr_1",2200
53549,"526a","C","QB","O","ct_9","59","CDI",14935,"tr_4",1820
53550,"543g","P","QA","O","ct_8","59","CDI",11381,"tr_6",1435
53569,"525d","C","QA","O","ct_3","59","CDI",17567,"tr_6",1819
53577,"628a","C","CM","O","ct_9","62","CDI",21618,"tr_3",2216
53578,"636d","C","IZ","O","ct_9","59","CDI",15618,"tr_1",1790
53589,"431f","C","QA","O","ct_9","59","CDI",19356,"tr_4",1852
53592,"451a","P","HZ","O","ct_9","59","CDI",21513,"tr_6",1456
53596,"552a","C","GZ","O","ct_9","59","CDI",28709,"tr_6",1828
53598,"545c","C","KZ","O","ct_9","59","CDI",23080,"tr_5",1924
53611,"625f","C","CA","O","ct_9","59","CDI",25299,"tr_6",1792
53619,"465c","C","GZ","O","ct_9","59","CDD",3286,"tr_6",381
53620,"451a","P","HZ","O","ct_9","59","CDI",19319,"tr_6",1274
53621,"624c","C","CL","O","ct_9","59","CDI",23413,"tr_6",1898
53626,"554e","C","GZ","O","ct_9","59","CDI",25033,"tr_2",2028
53639,"552a","C","GZ","O","ct_9","59","CDI",371,"tr_2",43
53640,"543c","P","MA","O","ct_9","59","CDI",11997,"tr_3",1365
53641,"433b","C","GZ","O","ct_9","59","CDI",18897,"tr_2",2013
53644,"463e","C","LZ","O","ct_9","59","CDI",30760,"tr_0",2552
53647,"676c","C","HZ","O","ct_9","59","CDI",15089,"tr_3",1828
53656,"467b","C","MA","O","ct_9","59","CDI",28185,"tr_6",1627
53658,"563b","P","OZ","O","ct_1","59","TOA",6660,"tr_6",807
53660,"382a","C","FZ","O","ct_9","59","CDI",27532,"tr_3",1573
53673,"434d","C","QB","O","ct_8","59","CDI",23934,"tr_3",1822
53675,"486e","C","NZ","O","ct_9","62","CDI",37709,"tr_6",2200
53681,"526d","C","QB","O","ct_8","59","CDI",23730,"tr_5",1827
53694,"676e","C","QB","O","ct_8","59","CDI",7212,"tr_6",1820
53695,"554h","F","CC","O","ct_9","59","AUT",5546,"tr_6",378
53698,"461b","P","FZ","O","ct_9","59","CDI",10340,"tr_3",1299
53700,"676c","C","GZ","O","ct_9","59","CDI",17608,"tr_6",1761
53724,"423b","C","PZ","O","ct_8","59","CDI",18839,"tr_4",1820
53725,"382b","C","MA","O","ct_6","59","CDI",25408,"tr_1",1820
53734,"653a","C","GZ","O","ct_9","59","CDI",23490,"tr_5",1693
53736,"562b","P","SZ","O","ct_6","59","CDI",15217,"tr_1",1571
53740,"526b","Y","QA","O","ct_6","59","CDI",10765,"tr_1",1296
53746,"625d","P","CA","O","ct_9","59","CDI",11292,"tr_5",1161
53750,"676e","K","NZ","O","ct_9","59","TTP",1801,"tr_2",209
53758,"387b","C","CA","O","ct_9","62","CDI",78344,"tr_6",2500
53759,"423a","C","PZ","O","ct_9","59","CDI",18252,"tr_1",1820
53766,"652a","C","HZ","O","ct_9","59","CDI",15026,"tr_4",2034
53767,"562a","C","SZ","X","ct_6","59","AUT",4361,"tr_1",969
53771,"374c","C","MA","O","ct_9","59","CDI",53745,"tr_5",2200
53776,"463d","C","MC","O","ct_9","59","CDI",36283,"tr_5",2200
53793,"636a","C","GZ","O","ct_6","59","CDI",12658,"tr_1",1384
53797,"463a","C","GZ","A","ct_9","59","APP",7315,"tr_1",1232
53801,"423b","C","PZ","O","ct_8","62","CDI",34784,"tr_3",1820
53806,"683a","C","CA","A","ct_6","59","APP",14428,"tr_1",1828
53808,"526d","C","QB","O","ct_8","59","CDD",17218,"tr_4",1310
53809,"636c","C","GZ","O","ct_9","59","CDI",19300,"tr_5",2211
53815,"534a","C","NZ","O","ct_6","59","CDI",16818,"tr_5",1835
53816,"674d","P","QB","X","ct_8","59","AUT",7357,"tr_3",1040
53818,"372c","C","JB","O","ct_9","59","AUT",43650,"tr_6",1647
53824,"628a","C","CL","O","ct_9","59","CDI",33832,"tr_6",1557
53842,"388c","C","KZ","O","ct_9","59","CDI",36815,"tr_6",1819
53850,"387a","P","MA","O","ct_9","59","CDI",26826,"tr_6",1455
53859,"632e","C","FZ","O","ct_9","59","CDI",21785,"tr_2",1893
53862,"634a","C","GZ","O","ct_9","59","CDI",19022,"tr_2",1904
53873,"526a","P","QA","O","ct_3","59","CDI",9086,"tr_6",728
53880,"525d","C","QB","O","ct_8","59","CDI",15836,"tr_4",1838
53882,"521a","C","HZ","O","ct_9","59","CDI",25163,"tr_6",1878
53898,"636d","P","IZ","O","ct_9","59","CDI",12126,"tr_1",1248
53905,"681a","C","FZ","X","ct_6","59","AUT",11075,"tr_1",1396
53911,"526b","C","QA","O","ct_9","59","CDI",24239,"tr_2",1769
53913,"525d","P","QB","X","ct_8","59","AUT",12568,"tr_5",288
53916,"434e","C","QB","O","ct_8","59","CDI",18982,"tr_4",1820
53918,"373c","C","MA","O","ct_9","59","CDI",33288,"tr_4",1820
53920,"341a","C","PZ","O","ct_8","59","CDI",27365,"tr_4",1820
53921,"563b","P","PZ","X","ct_8","59","AUT",7320,"tr_2",346
53925,"467a","P","KZ","O","ct_9","59","CDI",21111,"tr_2",1474
53931,"641b","C","HZ","O","ct_9","59","CDI",16416,"tr_5",1820
53933,"341a","C","PZ","O","ct_8","59","CDI",27856,"tr_3",1820
53937,"561b","P","MA","O","ct_9","59","CDI",17441,"tr_6",1522
53939,"526a","P","QA","O","ct_8","59","CDI",8825,"tr_5",939
53941,"341a","C","PZ","O","ct_8","59","CDI",39944,"tr_5",1820
53943,"551a","P","GZ","O","ct_9","59","CDI",13877,"tr_1",1370
53959,"434a","C","QB","O","ct_8","59","CDI",45510,"tr_4",1365
53961,"374d","C","GZ","O","ct_9","44","CDI",56661,"tr_2",2200
53964,"656c","P","HZ","O","ct_6","59","CDI",6400,"tr_1",1040
53966,"422b","C","PZ","O","ct_8","59","CDI",25001,"tr_6",1956
53973,"684a","P","NZ","O","ct_9","78","CDI",11965,"tr_6",1258
53975,"465a","C","GZ","O","ct_9","59","CDI",20850,"tr_3",1726
53976,"388a","C","MA","X","ct_9","59","AUT",3339,"tr_6",771
53983,"451h","P","QA","O","ct_3","59","CDI",13121,"tr_6",1067
53984,"521a","C","HZ","O","ct_9","59","CDI",18666,"tr_6",1841
53997,"486c","C","CA","O","ct_9","59","CDI",30514,"tr_5",1851
54004,"341a","C","PZ","O","ct_8","59","CDI",38688,"tr_5",1820
54005,"681b","C","FZ","O","ct_6","59","CDI",14698,"tr_1",1775
54007,"546b","P","HZ","O","ct_9","59","CDD",11531,"tr_5",916
54008,"342b","C","PZ","O","ct_8","59","CDI",54111,"tr_4",1819
54011,"385a","C","MB","O","ct_9","59","CDI",34589,"tr_5",1820
54012,"551a","C","GZ","X","ct_9","59","AUT",2706,"tr_1",90
54014,"422e","C","PZ","O","ct_8","59","CDI",33125,"tr_5",1820
54017,"435b","P","MA","O","ct_9","59","CDI",19818,"tr_6",1369
54026,"461f","C","OZ","O","ct_8","59","CDD",23809,"tr_3",1928
54031,"333c","C","HZ","O","ct_9","75","CDI",30891,"tr_6",1820
54042,"421b","C","PZ","O","ct_8","59","CDI",27941,"tr_3",1820
54043,"551a","C","GZ","O","ct_9","59","CDI",18418,"tr_6",1827
54044,"435b","K","QB","X","ct_9","59","CDD",2986,"tr_3",402
54066,"534a","C","NZ","O","ct_9","80","CDI",17199,"tr_5",1865
54068,"681a","C","NZ","O","ct_9","60","TTP",17335,"tr_1",1793
54073,"434c","C","QB","O","ct_8","60","CDI",21340,"tr_3",1820
54074,"371a","C","EZ","O","ct_9","60","CDI",58793,"tr_3",2200
54075,"462e","C","GZ","O","ct_9","60","CDI",24884,"tr_3",1820
54082,"525d","C","QB","O","ct_9","60","CDI",19894,"tr_4",1787
54090,"543e","P","MA","O","ct_6","60","CDI",21244,"tr_1",1456
54096,"434d","C","QB","O","ct_8","60","CDI",18247,"tr_3",1820
54097,"431f","C","QA","O","ct_3","93","AUT",29115,"tr_6",1820
54103,"641a","C","NZ","O","ct_9","75","CDI",27436,"tr_3",1820
54104,"525d","C","QA","O","ct_8","60","CDI",24395,"tr_5",1820
54107,"468a","C","MA","O","ct_9","75","CDI",24258,"tr_3",2271
54108,"463b","C","CE","O","ct_9","60","CDI",32977,"tr_6",1826
54115,"475b","C","CH","O","ct_9","60","CDI",22003,"tr_6",1915
54121,"376b","C","KZ","O","ct_9","60","CDI",33075,"tr_6",1820
54128,"632f","C","FZ","O","ct_9","60","CDI",21493,"tr_2",1659
54131,"388b","C","GZ","O","ct_9","78","CDI",12841,"tr_6",1071
54134,"626b","C","CG","O","ct_9","60","CDI",16470,"tr_2",2060
54141,"635a","C","CB","O","ct_9","75","CDI",29608,"tr_1",1912
54150,"451h","C","QA","O","ct_3","92","CDI",24856,"tr_6",1820
54151,"534a","C","NZ","O","ct_9","60","CDI",21832,"tr_6",2344
54162,"684a","P","NZ","O","ct_9","95","CDI",13065,"tr_6",1753
54170,"634a","C","GZ","O","ct_9","60","CDI",20118,"tr_2",1820
54178,"563c","C","TZ","O","ct_7","60","CDI",1877,"tr_1",145
54191,"526d","C","QB","O","ct_8","60","CDI",10170,"tr_4",900
54194,"478c","C","CB","O","ct_9","02","CDI",18068,"tr_5",1906
54199,"542a","C","QA","O","ct_6","60","CDI",20020,"tr_1",2028
54200,"563c","C","TZ","O","ct_7","60","CDI",3351,"tr_1",296
54207,"451a","P","HZ","O","ct_9","54","CDI",9131,"tr_3",791
54211,"551a","C","GZ","O","ct_9","60","CDI",22652,"tr_5",2269
54220,"685a","C","SZ","O","ct_9","57","CDI",26559,"tr_3",1979
54221,"643a","P","MC","O","ct_9","60","CDI",21626,"tr_3",2157
54223,"674d","C","CH","O","ct_9","60","CDI",20959,"tr_3",1923
54224,"543g","C","OZ","O","ct_1","60","CDI",20665,"tr_3",1820
54233,"684a","C","MA","O","ct_9","60","CDI",80298,"tr_2",2200
54241,"564b","C","SZ","O","ct_8","60","CDI",12292,"tr_5",1820
54243,"543b","C","IZ","O","ct_9","92","CDI",25012,"tr_5",1819
54247,"525d","C","QB","O","ct_8","60","CDI",12115,"tr_4",1492
54248,"561b","C","IZ","O","ct_9","60","CDI",17356,"tr_1",2028
54255,"386d","C","EZ","O","ct_9","60","CDI",34130,"tr_3",1774
54260,"526a","C","QB","O","ct_9","60","CDI",16690,"tr_4",1839
54261,"624e","C","HZ","O","ct_9","60","CDI",23176,"tr_5",1821
54276,"385a","C","CE","O","ct_9","60","CDI",38790,"tr_5",1820
54279,"672a","C","CM","O","ct_9","60","CDI",20781,"tr_6",1818
54280,"632g","P","NZ","O","ct_9","60","TTP",6165,"tr_6",461
54284,"341a","C","PZ","O","ct_8","60","CDI",30621,"tr_4",1820
54286,"676c","C","GZ","O","ct_9","77","CDI",19914,"tr_6",2155
54287,"373a","C","KZ","O","ct_9","92","CDI",35931,"tr_6",1738
54290,"462d","C","GZ","O","ct_9","60","CDI",22581,"tr_6",1647
54291,"655a","C","HZ","O","ct_9","95","CDI",24889,"tr_3",1900
54297,"433d","C","GZ","O","ct_9","95","CDI",19623,"tr_1",1578
54306,"632a","C","FZ","O","ct_9","60","CDI",20666,"tr_2",1770
54312,"543g","C","NZ","O","ct_9","60","CDI",30608,"tr_1",2104
54314,"344d","C","GZ","O","ct_9","60","CDI",44702,"tr_1",1912
54316,"634c","P","GZ","O","ct_9","78","CDI",15518,"tr_1",1035
54319,"624e","C","HZ","O","ct_9","60","CDI",23574,"tr_5",1821
54329,"522a","P","OZ","O","ct_1","95","AUT",22244,"tr_6",1486
54331,"526a","C","QA","O","ct_3","60","AUT",22427,"tr_1",1820
54332,"526e","P","MA","O","ct_9","60","CDI",11473,"tr_2",1103
54333,"341a","C","PZ","O","ct_8","60","CDI",27431,"tr_4",1842
54340,"311d","P","QB","O","ct_9","95","CDI",10281,"tr_3",1016
54342,"484a","C","MA","O","ct_9","60","CDI",49455,"tr_5",1827
54346,"653a","C","CE","O","ct_9","60","CDI",23857,"tr_6",1820
54355,"681a","C","FZ","O","ct_9","60","CDI",23290,"tr_3",1809
54356,"377a","C","IZ","O","ct_9","95","CDI",34699,"tr_2",1820
54364,"622e","C","CJ","O","ct_9","60","CDI",21285,"tr_3",1829
54370,"525d","C","QB","O","ct_8","60","CDI",17862,"tr_4",1820
54380,"653a","C","GZ","O","ct_9","77","CDI",18268,"tr_4",1807
54384,"421b","C","PZ","O","ct_8","60","CDI",27555,"tr_3",1820
54390,"534a","C","NZ","O","ct_9","77","CDI",19467,"tr_4",1526
54399,"526a","C","QB","O","ct_9","60","CDI",17460,"tr_4",1891
54404,"563b","C","QA","O","ct_8","60","CDI",14490,"tr_5",1847
54406,"525d","P","QB","O","ct_9","60","CDI",10358,"tr_3",335
54407,"526a","C","QB","O","ct_9","60","CDI",19080,"tr_4",1814
54415,"376f","C","OZ","O","ct_8","93","CDI",24695,"tr_6",1848
54417,"674b","C","GZ","O","ct_9","60","CDI",22141,"tr_5",1943
54418,"431f","C","QA","O","ct_9","95","CDI",21972,"tr_5",1614
54420,"479b","C","RZ","O","ct_9","77","CDI",16054,"tr_6",1619
54424,"684a","P","NZ","O","ct_9","60","CDI",11276,"tr_5",1434
54425,"543g","C","HZ","O","ct_9","44","CDI",33455,"tr_6",1830
54432,"344d","C","CF","O","ct_9","60","CDI",74803,"tr_6",1905
54436,"385a","C","MA","O","ct_9","92","CDI",60300,"tr_6",1677
54438,"487b","C","GZ","O","ct_9","95","CDI",30070,"tr_6",1819
54445,"554e","C","GZ","O","ct_9","75","CDD",13632,"tr_1",609
54447,"554a","C","CA","O","ct_6","60","CDI",10656,"tr_2",1321
54456,"546d","C","HZ","O","ct_9","93","CDI",22839,"tr_6",1764
54461,"467c","C","KZ","O","ct_9","92","CDI",28014,"tr_6",1843
54468,"534a","K","SZ","O","ct_8","75","CDD",3331,"tr_3",379
54470,"461b","P","HZ","O","ct_9","93","CDI",25343,"tr_4",1745
54480,"372c","C","HZ","O","ct_9","60","CDI",30017,"tr_5",1820
54482,"341a","C","PZ","O","ct_8","60","CDI",37171,"tr_4",1820
54486,"431f","C","QB","O","ct_6","80","CDI",20863,"tr_4",1868
54497,"311d","P","RZ","O","ct_8","60","CDI",17820,"tr_1",942
54506,"636c","C","CA","O","ct_6","95","CDI",6788,"tr_1",466
54507,"634c","C","GZ","O","ct_9","60","CDI",10322,"tr_2",169
54520,"563a","D","QB","O","ct_7","60","CDI",18941,"tr_1",3000
54521,"554a","C","GZ","O","ct_9","60","CDI",21075,"tr_1",2028
54526,"388a","P","CI","O","ct_9","92","CDI",38163,"tr_6",1562
54532,"534a","C","NZ","O","ct_9","94","CDI",27475,"tr_6",2781
54538,"676c","P","CE","O","ct_9","60","CDI",18144,"tr_6",1054
54547,"467a","C","KZ","O","ct_9","60","CDI",19322,"tr_1",1820
54560,"377a","C","IZ","O","ct_9","94","CDI",83954,"tr_3",2162
54565,"389a","C","HZ","O","ct_9","95","CDI",44530,"tr_6",1820
54568,"354g","F","RZ","O","ct_8","60","CDI",22292,"tr_1",1070
54570,"626c","C","CM","O","ct_9","60","CDI",3896,"tr_5",328
54572,"641a","C","HZ","O","ct_6","60","CDI",18084,"tr_2",2026
54583,"673a","C","CG","O","ct_9","80","CDI",21073,"tr_2",1981
54591,"373c","P","MA","O","ct_9","60","CDI",28479,"tr_1",1466
54594,"628g","C","CE","O","ct_9","60","CDI",29080,"tr_6",1826
54600,"641a","C","EZ","O","ct_9","60","CDI",24021,"tr_5",1897
54601,"461d","C","FZ","O","ct_9","60","CDI",34120,"tr_3",1610
54603,"563a","D","QB","O","ct_7","60","CDI",18024,"tr_1",3000
54606,"462e","C","GZ","O","ct_9","60","CDI",26819,"tr_4",1819
54609,"473b","C","CK","O","ct_9","92","CDI",50690,"tr_1",2200
54611,"376d","P","KZ","O","ct_9","80","CDI",44982,"tr_6",1632
54612,"628a","C","CL","O","ct_9","95","CDI",33710,"tr_6",1836
54614,"543g","C","SZ","O","ct_8","75","CDI",23696,"tr_5",1820
54617,"466a","C","HZ","O","ct_9","77","CDI",28114,"tr_6",1820
54620,"526c","P","QA","O","ct_9","60","CDI",18750,"tr_6",1650
54628,"526d","C","QB","O","ct_8","60","CDI",9501,"tr_5",1289
54630,"545c","C","KZ","O","ct_9","93","CDI",10208,"tr_6",858
54644,"423b","C","PZ","O","ct_6","60","CDI",21329,"tr_3",1923
54645,"652a","P","NZ","O","ct_9","60","TTP",17958,"tr_1",642
54646,"542a","C","QB","O","ct_8","60","CDI",14798,"tr_1",1778
54648,"332b","C","QA","O","ct_3","60","CDI",25660,"tr_6",1819
54654,"681a","C","FZ","O","ct_6","76","CDI",16263,"tr_1",1847
54655,"431e","C","QA","O","ct_9","60","CDI",22046,"tr_6",1795
54656,"533c","P","RZ","O","ct_5","75","CDI",17631,"tr_6",1550
54663,"674c","C","CA","O","ct_9","60","CDI",20938,"tr_4",2107
54666,"388b","C","MA","O","ct_9","75","CDI",31717,"tr_5",227
54681,"526d","C","QB","O","ct_9","60","CDI",14159,"tr_4",1444
54683,"636d","C","IZ","O","ct_6","60","CDI",14107,"tr_0",1830
54686,"653a","P","CK","O","ct_9","95","CDI",10748,"tr_3",910
54687,"434e","C","QB","O","ct_8","60","CDI",18477,"tr_4",1820
54688,"433b","C","GZ","O","ct_9","60","CDI",22287,"tr_1",2028
54692,"422b","C","PZ","O","ct_8","60","CDI",33784,"tr_4",1820
54694,"423a","C","PZ","O","ct_9","77","CDI",22914,"tr_1",1745
54700,"434d","C","QB","O","ct_8","60","CDI",22255,"tr_2",1820
54705,"525d","C","QB","O","ct_8","60","CDI",17581,"tr_4",1820
54712,"433a","C","QA","O","ct_9","93","CDI",20538,"tr_1",1129
54714,"388c","C","MA","O","ct_9","95","CDI",50094,"tr_2",1696
54717,"685a","C","RZ","O","ct_9","60","TOA",15655,"tr_5",1349
54721,"461e","C","MA","O","ct_9","60","CDI",32469,"tr_1",2028
54734,"626b","C","CG","O","ct_9","60","CDI",27055,"tr_6",1821
54736,"534a","C","NZ","O","ct_9","93","CDI",3286,"tr_5",358
54738,"382a","C","MA","O","ct_9","92","CDI",54268,"tr_6",1810
54742,"653a","C","GZ","O","ct_9","95","CDI",20060,"tr_6",1804
54743,"681b","P","SZ","X","ct_8","60","AUT",3875,"tr_5",506
54744,"681b","C","FZ","O","ct_9","60","CDI",8973,"tr_1",585
54758,"372b","C","MC","O","ct_9","95","CDI",49743,"tr_6",2082
54768,"531a","C","OZ","O","ct_1","95","AUT",26150,"tr_6",1820
54769,"676a","C","EZ","O","ct_9","95","CDI",24129,"tr_1",1820
54773,"683a","C","CA","A","ct_9","60","APP",3978,"tr_1",502
54784,"632k","C","QA","O","ct_3","60","AUT",23012,"tr_6",1820
54786,"674d","C","CG","O","ct_9","60","CDI",19836,"tr_4",1817
